Start (s),End (s),Scientific name,Common name,Confidence,File
4.5,7.5,Contopus virens,Eastern Wood-Pewee,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
4.5,7.5,Empidonax virescens,Acadian Flycatcher,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
4.5,7.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0000,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
6.0,9.0,Zenaida macroura,Mourning Dove,0.0026,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
6.0,9.0,Contopus virens,Eastern Wood-Pewee,0.0008,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
6.0,9.0,Empidonax virescens,Acadian Flycatcher,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
6.0,9.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
6.0,9.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0005,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
6.0,9.0,Thryothorus ludovicianus,Carolina Wren,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
7.5,10.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0127,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
7.5,10.5,Thryothorus ludovicianus,Carolina Wren,0.0033,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
7.5,10.5,Contopus virens,Eastern Wood-Pewee,0.0028,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
7.5,10.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0023,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
7.5,10.5,Empidonax virescens,Acadian Flycatcher,0.0009,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
7.5,10.5,Zenaida macroura,Mourning Dove,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
9.0,12.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0034,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
9.0,12.0,Zenaida macroura,Mourning Dove,0.0018,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
9.0,12.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0017,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
9.0,12.0,Thryothorus ludovicianus,Carolina Wren,0.0014,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
9.0,12.0,Contopus virens,Eastern Wood-Pewee,0.0009,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
9.0,12.0,Empidonax virescens,Acadian Flycatcher,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
10.5,13.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0016,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
10.5,13.5,Zenaida macroura,Mourning Dove,0.0013,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
10.5,13.5,Thryothorus ludovicianus,Carolina Wren,0.0012,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
10.5,13.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0009,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
10.5,13.5,Contopus virens,Eastern Wood-Pewee,0.0007,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
10.5,13.5,Empidonax virescens,Acadian Flycatcher,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
12.0,15.0,Contopus virens,Eastern Wood-Pewee,0.0029,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
12.0,15.0,Thryothorus ludovicianus,Carolina Wren,0.0022,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
12.0,15.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0018,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
12.0,15.0,Zenaida macroura,Mourning Dove,0.0013,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
12.0,15.0,Empidonax virescens,Acadian Flycatcher,0.0010,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
12.0,15.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0009,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
13.5,16.5,Empidonax virescens,Acadian Flycatcher,0.6895,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
13.5,16.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0027,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
13.5,16.5,Contopus virens,Eastern Wood-Pewee,0.0015,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
13.5,16.5,Thryothorus ludovicianus,Carolina Wren,0.0013,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
13.5,16.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
13.5,16.5,Zenaida macroura,Mourning Dove,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
15.0,18.0,Empidonax virescens,Acadian Flycatcher,0.1020,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
15.0,18.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0286,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
15.0,18.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0038,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
15.0,18.0,Contopus virens,Eastern Wood-Pewee,0.0026,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
15.0,18.0,Thryothorus ludovicianus,Carolina Wren,0.0020,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
15.0,18.0,Zenaida macroura,Mourning Dove,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
16.5,19.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.2932,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
16.5,19.5,Zenaida macroura,Mourning Dove,0.0036,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
16.5,19.5,Empidonax virescens,Acadian Flycatcher,0.0030,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
16.5,19.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0018,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
16.5,19.5,Thryothorus ludovicianus,Carolina Wren,0.0008,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
16.5,19.5,Contopus virens,Eastern Wood-Pewee,0.0007,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
18.0,21.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.5065,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
18.0,21.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0012,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
18.0,21.0,Empidonax virescens,Acadian Flycatcher,0.0007,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
18.0,21.0,Contopus virens,Eastern Wood-Pewee,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
18.0,21.0,Zenaida macroura,Mourning Dove,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
18.0,21.0,Thryothorus ludovicianus,Carolina Wren,0.0005,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
19.5,22.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0155,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
19.5,22.5,Thryothorus ludovicianus,Carolina Wren,0.0075,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
19.5,22.5,Zenaida macroura,Mourning Dove,0.0032,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
19.5,22.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0014,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
19.5,22.5,Contopus virens,Eastern Wood-Pewee,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
19.5,22.5,Empidonax virescens,Acadian Flycatcher,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
21.0,24.0,Thryothorus ludovicianus,Carolina Wren,0.3419,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
21.0,24.0,Zenaida macroura,Mourning Dove,0.0142,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
21.0,24.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0016,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
21.0,24.0,Contopus virens,Eastern Wood-Pewee,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
21.0,24.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
21.0,24.0,Empidonax virescens,Acadian Flycatcher,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
22.5,25.5,Thryothorus ludovicianus,Carolina Wren,0.2986,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
22.5,25.5,Zenaida macroura,Mourning Dove,0.0472,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
22.5,25.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0026,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
22.5,25.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0020,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
22.5,25.5,Contopus virens,Eastern Wood-Pewee,0.0017,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
22.5,25.5,Empidonax virescens,Acadian Flycatcher,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
24.0,27.0,Contopus virens,Eastern Wood-Pewee,0.5721,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
24.0,27.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0076,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
24.0,27.0,Zenaida macroura,Mourning Dove,0.0052,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
24.0,27.0,Empidonax virescens,Acadian Flycatcher,0.0044,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
24.0,27.0,Thryothorus ludovicianus,Carolina Wren,0.0014,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
24.0,27.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0013,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
25.5,28.5,Contopus virens,Eastern Wood-Pewee,0.1541,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
25.5,28.5,Empidonax virescens,Acadian Flycatcher,0.0017,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
25.5,28.5,Thryothorus ludovicianus,Carolina Wren,0.0007,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
25.5,28.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
25.5,28.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0005,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
25.5,28.5,Zenaida macroura,Mourning Dove,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
27.0,30.0,Thryothorus ludovicianus,Carolina Wren,0.0010,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
27.0,30.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
27.0,30.0,Empidonax virescens,Acadian Flycatcher,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
27.0,30.0,Contopus virens,Eastern Wood-Pewee,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
27.0,30.0,Zenaida macroura,Mourning Dove,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
27.0,30.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
28.5,31.5,Thryothorus ludovicianus,Carolina Wren,0.0024,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
28.5,31.5,Contopus virens,Eastern Wood-Pewee,0.0017,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
28.5,31.5,Zenaida macroura,Mourning Dove,0.0005,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
28.5,31.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
28.5,31.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
28.5,31.5,Empidonax virescens,Acadian Flycatcher,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
30.0,33.0,Thryothorus ludovicianus,Carolina Wren,0.0022,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
30.0,33.0,Contopus virens,Eastern Wood-Pewee,0.0017,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
30.0,33.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0013,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
30.0,33.0,Zenaida macroura,Mourning Dove,0.0013,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
30.0,33.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
30.0,33.0,Empidonax virescens,Acadian Flycatcher,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
31.5,34.5,Thryothorus ludovicianus,Carolina Wren,0.0025,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
31.5,34.5,Contopus virens,Eastern Wood-Pewee,0.0020,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
31.5,34.5,Zenaida macroura,Mourning Dove,0.0020,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
31.5,34.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0016,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
31.5,34.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0008,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
31.5,34.5,Empidonax virescens,Acadian Flycatcher,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
33.0,36.0,Thryothorus ludovicianus,Carolina Wren,0.0173,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
33.0,36.0,Zenaida macroura,Mourning Dove,0.0079,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
33.0,36.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0015,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
33.0,36.0,Contopus virens,Eastern Wood-Pewee,0.0014,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
33.0,36.0,Empidonax virescens,Acadian Flycatcher,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
33.0,36.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0005,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
34.5,37.5,Thryothorus ludovicianus,Carolina Wren,0.6034,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
34.5,37.5,Zenaida macroura,Mourning Dove,0.0076,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
34.5,37.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0010,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
34.5,37.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0009,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
34.5,37.5,Contopus virens,Eastern Wood-Pewee,0.0009,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
34.5,37.5,Empidonax virescens,Acadian Flycatcher,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
36.0,39.0,Thryothorus ludovicianus,Carolina Wren,0.0343,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
36.0,39.0,Zenaida macroura,Mourning Dove,0.0031,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
36.0,39.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0011,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
36.0,39.0,Contopus virens,Eastern Wood-Pewee,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
36.0,39.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
36.0,39.0,Empidonax virescens,Acadian Flycatcher,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
37.5,40.5,Zenaida macroura,Mourning Dove,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
37.5,40.5,Thryothorus ludovicianus,Carolina Wren,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
37.5,40.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
37.5,40.5,Contopus virens,Eastern Wood-Pewee,0.0000,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
37.5,40.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0000,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
37.5,40.5,Empidonax virescens,Acadian Flycatcher,0.0000,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
39.0,42.0,Zenaida macroura,Mourning Dove,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
39.0,42.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
39.0,42.0,Thryothorus ludovicianus,Carolina Wren,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
39.0,42.0,Contopus virens,Eastern Wood-Pewee,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
39.0,42.0,Empidonax virescens,Acadian Flycatcher,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
39.0,42.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0000,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
40.5,43.5,Zenaida macroura,Mourning Dove,0.0007,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
40.5,43.5,Thryothorus ludovicianus,Carolina Wren,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
40.5,43.5,Contopus virens,Eastern Wood-Pewee,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
40.5,43.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
40.5,43.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0000,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
40.5,43.5,Empidonax virescens,Acadian Flycatcher,0.0000,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
42.0,45.0,Thryothorus ludovicianus,Carolina Wren,0.0025,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
42.0,45.0,Zenaida macroura,Mourning Dove,0.0018,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
42.0,45.0,Contopus virens,Eastern Wood-Pewee,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
42.0,45.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
42.0,45.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0000,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
42.0,45.0,Empidonax virescens,Acadian Flycatcher,0.0000,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
43.5,46.5,Zenaida macroura,Mourning Dove,0.0023,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
43.5,46.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0007,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
43.5,46.5,Empidonax virescens,Acadian Flycatcher,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
43.5,46.5,Contopus virens,Eastern Wood-Pewee,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_50m_0614.WAV
