Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Zenaida macroura,Mourning Dove,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
3.0,6.0,Contopus virens,Eastern Wood-Pewee,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
3.0,6.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0000,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
3.0,6.0,Thryothorus ludovicianus,Carolina Wren,0.0000,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
4.5,7.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0287,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
4.5,7.5,Empidonax virescens,Acadian Flycatcher,0.0252,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
4.5,7.5,Contopus virens,Eastern Wood-Pewee,0.0112,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
4.5,7.5,Zenaida macroura,Mourning Dove,0.0024,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
4.5,7.5,Thryothorus ludovicianus,Carolina Wren,0.0019,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
4.5,7.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0009,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
6.0,9.0,Coccyzus americanus,Yellow-billed Cuckoo,0.1415,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
6.0,9.0,Contopus virens,Eastern Wood-Pewee,0.0188,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
6.0,9.0,Empidonax virescens,Acadian Flycatcher,0.0187,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
6.0,9.0,Zenaida macroura,Mourning Dove,0.0090,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
6.0,9.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0011,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
6.0,9.0,Thryothorus ludovicianus,Carolina Wren,0.0008,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
7.5,10.5,Coccyzus americanus,Yellow-billed Cuckoo,0.1171,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
7.5,10.5,Contopus virens,Eastern Wood-Pewee,0.0194,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
7.5,10.5,Empidonax virescens,Acadian Flycatcher,0.0185,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
7.5,10.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0020,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
7.5,10.5,Thryothorus ludovicianus,Carolina Wren,0.0018,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
7.5,10.5,Zenaida macroura,Mourning Dove,0.0014,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
9.0,12.0,Coccyzus americanus,Yellow-billed Cuckoo,0.1702,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
9.0,12.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0122,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
9.0,12.0,Empidonax virescens,Acadian Flycatcher,0.0089,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
9.0,12.0,Contopus virens,Eastern Wood-Pewee,0.0088,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
9.0,12.0,Zenaida macroura,Mourning Dove,0.0021,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
9.0,12.0,Thryothorus ludovicianus,Carolina Wren,0.0014,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
10.5,13.5,Coccyzus americanus,Yellow-billed Cuckoo,0.1052,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
10.5,13.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0117,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
10.5,13.5,Contopus virens,Eastern Wood-Pewee,0.0059,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
10.5,13.5,Empidonax virescens,Acadian Flycatcher,0.0056,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
10.5,13.5,Thryothorus ludovicianus,Carolina Wren,0.0011,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
10.5,13.5,Zenaida macroura,Mourning Dove,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
12.0,15.0,Empidonax virescens,Acadian Flycatcher,0.0115,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
12.0,15.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0057,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
12.0,15.0,Contopus virens,Eastern Wood-Pewee,0.0025,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
12.0,15.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0020,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
12.0,15.0,Zenaida macroura,Mourning Dove,0.0015,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
12.0,15.0,Thryothorus ludovicianus,Carolina Wren,0.0010,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
13.5,16.5,Empidonax virescens,Acadian Flycatcher,0.0236,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
13.5,16.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0162,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
13.5,16.5,Contopus virens,Eastern Wood-Pewee,0.0042,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
13.5,16.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0018,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
13.5,16.5,Thryothorus ludovicianus,Carolina Wren,0.0016,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
13.5,16.5,Zenaida macroura,Mourning Dove,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
15.0,18.0,Empidonax virescens,Acadian Flycatcher,0.0103,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
15.0,18.0,Contopus virens,Eastern Wood-Pewee,0.0087,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
15.0,18.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0059,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
15.0,18.0,Thryothorus ludovicianus,Carolina Wren,0.0032,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
15.0,18.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0015,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
15.0,18.0,Zenaida macroura,Mourning Dove,0.0010,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
16.5,19.5,Empidonax virescens,Acadian Flycatcher,0.0141,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
16.5,19.5,Contopus virens,Eastern Wood-Pewee,0.0126,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
16.5,19.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0083,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
16.5,19.5,Thryothorus ludovicianus,Carolina Wren,0.0022,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
16.5,19.5,Zenaida macroura,Mourning Dove,0.0019,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
16.5,19.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0013,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
18.0,21.0,Contopus virens,Eastern Wood-Pewee,0.0314,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
18.0,21.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0241,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
18.0,21.0,Empidonax virescens,Acadian Flycatcher,0.0106,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
18.0,21.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0076,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
18.0,21.0,Thryothorus ludovicianus,Carolina Wren,0.0053,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
18.0,21.0,Zenaida macroura,Mourning Dove,0.0025,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
19.5,22.5,Empidonax virescens,Acadian Flycatcher,0.0286,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
19.5,22.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0274,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
19.5,22.5,Contopus virens,Eastern Wood-Pewee,0.0242,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
19.5,22.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0054,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
19.5,22.5,Thryothorus ludovicianus,Carolina Wren,0.0048,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
19.5,22.5,Zenaida macroura,Mourning Dove,0.0034,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
21.0,24.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0352,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
21.0,24.0,Empidonax virescens,Acadian Flycatcher,0.0320,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
21.0,24.0,Contopus virens,Eastern Wood-Pewee,0.0314,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
21.0,24.0,Zenaida macroura,Mourning Dove,0.0036,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
21.0,24.0,Thryothorus ludovicianus,Carolina Wren,0.0029,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
21.0,24.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0029,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
22.5,25.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0672,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
22.5,25.5,Contopus virens,Eastern Wood-Pewee,0.0266,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
22.5,25.5,Empidonax virescens,Acadian Flycatcher,0.0167,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
22.5,25.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0071,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
22.5,25.5,Thryothorus ludovicianus,Carolina Wren,0.0025,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
22.5,25.5,Zenaida macroura,Mourning Dove,0.0009,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
24.0,27.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0412,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
24.0,27.0,Contopus virens,Eastern Wood-Pewee,0.0171,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
24.0,27.0,Empidonax virescens,Acadian Flycatcher,0.0102,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
24.0,27.0,Thryothorus ludovicianus,Carolina Wren,0.0073,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
24.0,27.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0053,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
24.0,27.0,Zenaida macroura,Mourning Dove,0.0027,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
25.5,28.5,Contopus virens,Eastern Wood-Pewee,0.0106,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
25.5,28.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0095,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
25.5,28.5,Empidonax virescens,Acadian Flycatcher,0.0053,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
25.5,28.5,Thryothorus ludovicianus,Carolina Wren,0.0051,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
25.5,28.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0050,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
25.5,28.5,Zenaida macroura,Mourning Dove,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
27.0,30.0,Contopus virens,Eastern Wood-Pewee,0.0033,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
27.0,30.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0021,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
27.0,30.0,Empidonax virescens,Acadian Flycatcher,0.0021,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
27.0,30.0,Thryothorus ludovicianus,Carolina Wren,0.0011,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
27.0,30.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0010,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
27.0,30.0,Zenaida macroura,Mourning Dove,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
28.5,31.5,Contopus virens,Eastern Wood-Pewee,0.0149,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
28.5,31.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0136,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
28.5,31.5,Empidonax virescens,Acadian Flycatcher,0.0044,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
28.5,31.5,Thryothorus ludovicianus,Carolina Wren,0.0042,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
28.5,31.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0016,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
28.5,31.5,Zenaida macroura,Mourning Dove,0.0007,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
30.0,33.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0755,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
30.0,33.0,Contopus virens,Eastern Wood-Pewee,0.0161,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
30.0,33.0,Empidonax virescens,Acadian Flycatcher,0.0097,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
30.0,33.0,Zenaida macroura,Mourning Dove,0.0040,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
30.0,33.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0028,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
30.0,33.0,Thryothorus ludovicianus,Carolina Wren,0.0019,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
31.5,34.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0472,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
31.5,34.5,Empidonax virescens,Acadian Flycatcher,0.0266,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
31.5,34.5,Contopus virens,Eastern Wood-Pewee,0.0059,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
31.5,34.5,Zenaida macroura,Mourning Dove,0.0023,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
31.5,34.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0022,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
31.5,34.5,Thryothorus ludovicianus,Carolina Wren,0.0017,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
33.0,36.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0064,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
33.0,36.0,Empidonax virescens,Acadian Flycatcher,0.0049,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
33.0,36.0,Contopus virens,Eastern Wood-Pewee,0.0020,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
33.0,36.0,Thryothorus ludovicianus,Carolina Wren,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
33.0,36.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0005,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
33.0,36.0,Zenaida macroura,Mourning Dove,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
34.5,37.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0037,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
34.5,37.5,Empidonax virescens,Acadian Flycatcher,0.0024,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
34.5,37.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0023,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
34.5,37.5,Contopus virens,Eastern Wood-Pewee,0.0015,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
34.5,37.5,Thryothorus ludovicianus,Carolina Wren,0.0015,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
34.5,37.5,Zenaida macroura,Mourning Dove,0.0009,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
36.0,39.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0173,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
36.0,39.0,Empidonax virescens,Acadian Flycatcher,0.0068,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
36.0,39.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0027,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
36.0,39.0,Contopus virens,Eastern Wood-Pewee,0.0014,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
36.0,39.0,Thryothorus ludovicianus,Carolina Wren,0.0005,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
36.0,39.0,Zenaida macroura,Mourning Dove,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
37.5,40.5,Contopus virens,Eastern Wood-Pewee,0.0023,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
37.5,40.5,Empidonax virescens,Acadian Flycatcher,0.0019,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
37.5,40.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0019,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
37.5,40.5,Thryothorus ludovicianus,Carolina Wren,0.0015,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
37.5,40.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0015,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
37.5,40.5,Zenaida macroura,Mourning Dove,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
39.0,42.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0103,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
39.0,42.0,Contopus virens,Eastern Wood-Pewee,0.0029,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
39.0,42.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0023,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
39.0,42.0,Empidonax virescens,Acadian Flycatcher,0.0023,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
39.0,42.0,Thryothorus ludovicianus,Carolina Wren,0.0021,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
39.0,42.0,Zenaida macroura,Mourning Dove,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
40.5,43.5,Coccyzus americanus,Yellow-billed Cuckoo,0.2076,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
40.5,43.5,Empidonax virescens,Acadian Flycatcher,0.0298,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
40.5,43.5,Contopus virens,Eastern Wood-Pewee,0.0176,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
40.5,43.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0027,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
40.5,43.5,Thryothorus ludovicianus,Carolina Wren,0.0024,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
40.5,43.5,Zenaida macroura,Mourning Dove,0.0024,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
42.0,45.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0202,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
42.0,45.0,Empidonax virescens,Acadian Flycatcher,0.0143,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
42.0,45.0,Contopus virens,Eastern Wood-Pewee,0.0109,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
42.0,45.0,Zenaida macroura,Mourning Dove,0.0034,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
42.0,45.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0031,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
42.0,45.0,Thryothorus ludovicianus,Carolina Wren,0.0022,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
43.5,46.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0236,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
43.5,46.5,Contopus virens,Eastern Wood-Pewee,0.0124,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
43.5,46.5,Empidonax virescens,Acadian Flycatcher,0.0094,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
43.5,46.5,Zenaida macroura,Mourning Dove,0.0071,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
43.5,46.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0024,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
43.5,46.5,Thryothorus ludovicianus,Carolina Wren,0.0011,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_25m_0617.WAV
